ID,상점명,플랫폼,프로필_URL,전화번호,상세주소,메신저_채널,구글맵_URL,상권명,활성여부,등록일시
476,Leapmongkulweddingplace Beauty,FACEBOOK,https://www.facebook.com/leapmongkulweddingplace,N/A,"HV77+VM7, ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Leapmongkulweddingplace%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
477,Ryry445568 Beauty,FACEBOOK,https://www.facebook.com/Ryry445568,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Ryry445568,https://www.google.com/maps/search/?api=1&query=Ryry445568%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
478,61566521042615 Beauty,FACEBOOK,https://www.facebook.com/61566521042615,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/61566521042615,https://www.google.com/maps/search/?api=1&query=61566521042615%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
479,Ph ហ្វូមលាងមុខ 100070504776074 Beauty,FACEBOOK,https://www.facebook.com/p/PH-ហ្វូមលាងមុខ-100070504776074,070 504 7760,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Ph%20%E1%9E%A0%E1%9F%92%E1%9E%9C%E1%9E%BC%E1%9E%98%E1%9E%9B%E1%9E%B6%E1%9E%84%E1%9E%98%E1%9E%BB%E1%9E%81%20100070504776074%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
480,100083395106543 Beauty,FACEBOOK,https://www.facebook.com/100083395106543,083 395 1065,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100083395106543%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
481,Phnompenhcitybus Gov Kh Beauty,FACEBOOK,https://www.facebook.com/phnompenhcitybus.gov.kh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/phnompenhcitybus.gov.kh,https://www.google.com/maps/search/?api=1&query=Phnompenhcitybus%20Gov%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
482,Fishingcambodi Beauty,FACEBOOK,https://www.facebook.com/fishingcambodi,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/fishingcambodi,https://www.google.com/maps/search/?api=1&query=Fishingcambodi%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
483,Hdskincarecambodia Kh Beauty,FACEBOOK,https://www.facebook.com/HDSkincareCambodia.KH,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/HDSkincareCambodia.KH,https://www.google.com/maps/search/?api=1&query=Hdskincarecambodia%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
484,Phnompenhheartstore2 Beauty,FACEBOOK,https://www.facebook.com/phnompenhheartstore2,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/phnompenhheartstore2,https://www.google.com/maps/search/?api=1&query=Phnompenhheartstore2%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
485,Wania Thailand Beauty,FACEBOOK,https://www.facebook.com/wania.thailand,N/A,"House 16A Street 15, Phnom Penh",N/A,https://www.google.com/maps/search/?api=1&query=Wania%20Thailand%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
486,Tlnaturalstore Beauty,FACEBOOK,https://www.facebook.com/tlnaturalstore,N/A,"159 ផ្លូវលេខ 105k, ភ្នំពេញ 120912",N/A,https://www.google.com/maps/search/?api=1&query=Tlnaturalstore%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
487,Byjnieeeee Beauty,FACEBOOK,https://www.facebook.com/byjnieeeee,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/byjnieeeee,https://www.google.com/maps/search/?api=1&query=Byjnieeeee%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
488,9999Princess Beauty,FACEBOOK,https://www.facebook.com/9999princess,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/9999princess,https://www.google.com/maps/search/?api=1&query=9999Princess%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
489,Hl2025 Beauty,FACEBOOK,https://www.facebook.com/hl2025,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/hl2025,https://www.google.com/maps/search/?api=1&query=Hl2025%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
490,Onetoday Vn Beauty,FACEBOOK,https://www.facebook.com/onetoday.vn,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/onetoday.vn,https://www.google.com/maps/search/?api=1&query=Onetoday%20Vn%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
491,Damicosmetics Cpc Beauty,FACEBOOK,https://www.facebook.com/damicosmetics.cpc,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/damicosmetics.cpc,https://www.google.com/maps/search/?api=1&query=Damicosmetics%20Cpc%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
492,គ្រឿងសំអាង Nnp 100070097960593 Beauty,FACEBOOK,https://www.facebook.com/p/គ្រឿងសំអាង-NNP-100070097960593,070 097 9605,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=%E1%9E%82%E1%9F%92%E1%9E%9A%E1%9E%BF%E1%9E%84%E1%9E%9F%E1%9F%86%E1%9E%A2%E1%9E%B6%E1%9E%84%20Nnp%20100070097960593%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
493,Vmartcosmetics Beauty,FACEBOOK,https://www.facebook.com/VmartCosmetics,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/VmartCosmetics,https://www.google.com/maps/search/?api=1&query=Vmartcosmetics%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
494,100070097960593 Beauty,FACEBOOK,https://www.facebook.com/100070097960593,070 097 9605,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100070097960593%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
495,61564788283092 Beauty,FACEBOOK,https://www.facebook.com/61564788283092,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/61564788283092,https://www.google.com/maps/search/?api=1&query=61564788283092%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
496,Beeklassybeautyspabkk1 Beauty,FACEBOOK,https://www.facebook.com/BeeKlassyBeautySpaBKK1,N/A,"Pin Location: BKK1, Phnom Penh, Cambodia",https://m.me/BeeKlassyBeautySpaBKK1,https://www.google.com/maps/search/?api=1&query=Beeklassybeautyspabkk1%2C%20BKK1%2C%20Phnom%20Penh%2C%20Cambodia,BKK1,1,2026-08-06 05:26:06
497,Hair Care Shop 1484432618294384 Beauty,FACEBOOK,https://www.facebook.com/Hair-care-shop-1484432618294384,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Hair-care-shop-1484432618294384,https://www.google.com/maps/search/?api=1&query=Hair%20Care%20Shop%201484432618294384%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
498,Dermamkskincentercambodia Beauty,FACEBOOK,https://www.facebook.com/DermaMKskinCenterCambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/DermaMKskinCenterCambodia,https://www.google.com/maps/search/?api=1&query=Dermamkskincentercambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
499,Homesalon18 Beauty,FACEBOOK,https://www.facebook.com/HomeSalon18,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/HomeSalon18,https://www.google.com/maps/search/?api=1&query=Homesalon18%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
500,Taihairsalon 1403689629889847 Beauty,FACEBOOK,https://www.facebook.com/Taihairsalon-1403689629889847,036 896 2988,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Taihairsalon%201403689629889847%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
501,Janggumhee Beauty,FACEBOOK,https://www.facebook.com/Janggumhee,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Janggumhee,https://www.google.com/maps/search/?api=1&query=Janggumhee%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
502,Melco Hairdesign Global Beauty,FACEBOOK,https://www.facebook.com/melco.hairdesign.global,N/A,"Pin Location: BKK1, Phnom Penh, Cambodia",https://m.me/melco.hairdesign.global,https://www.google.com/maps/search/?api=1&query=Melco%20Hairdesign%20Global%2C%20BKK1%2C%20Phnom%20Penh%2C%20Cambodia,BKK1,1,2026-08-06 05:26:06
503,Izumibeautysalon Beauty,FACEBOOK,https://www.facebook.com/izumibeautysalon,N/A,"Pin Location: BKK1, Phnom Penh, Cambodia",https://m.me/izumibeautysalon,https://www.google.com/maps/search/?api=1&query=Izumibeautysalon%2C%20BKK1%2C%20Phnom%20Penh%2C%20Cambodia,BKK1,1,2026-08-06 05:26:06
504,Sgbonline Beauty,TIKTOK,https://www.tiktok.com/@sgbonline,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/@sgbonline,https://www.google.com/maps/search/?api=1&query=Sgbonline%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
505,Chochocho68 Beauty,TIKTOK,https://www.tiktok.com/@chochocho68,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Chochocho68%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
506,Mybeautystationtiktok Beauty,TIKTOK,https://www.tiktok.com/@mybeautystationtiktok,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Mybeautystationtiktok%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
507,Brandcollectiontoulkork Beauty,FACEBOOK,https://www.facebook.com/BrandCollectionToulKork,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/BrandCollectionToulKork,https://www.google.com/maps/search/?api=1&query=Brandcollectiontoulkork%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
508,Japanesesupplement Beauty,FACEBOOK,https://www.facebook.com/JapaneseSupplement,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/JapaneseSupplement,https://www.google.com/maps/search/?api=1&query=Japanesesupplement%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
509,Tl Natural By Maneka 101040091399167 Beauty,FACEBOOK,https://www.facebook.com/TL-Natural-by-Maneka-101040091399167,010 400 9139,"159 ផ្លូវលេខ 105k, ភ្នំពេញ 120912",N/A,https://www.google.com/maps/search/?api=1&query=Tl%20Natural%20By%20Maneka%20101040091399167%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
510,Brownroasterytk Beauty,FACEBOOK,https://www.facebook.com/BrownRoasteryTK,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/BrownRoasteryTK,https://www.google.com/maps/search/?api=1&query=Brownroasterytk%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
511,Skinsstation Beauty,FACEBOOK,https://www.facebook.com/SkinsStation,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/SkinsStation,https://www.google.com/maps/search/?api=1&query=Skinsstation%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
512,Healthyskin Keo Beauty,FACEBOOK,https://www.facebook.com/HealthySkin.Keo,N/A,"Pin Location: Toul Kork, Phnom Penh, Cambodia",https://m.me/HealthySkin.Keo,https://www.google.com/maps/search/?api=1&query=Healthyskin%20Keo%2C%20Toul%20Kork%2C%20Phnom%20Penh%2C%20Cambodia,Toul Kork,1,2026-08-06 05:26:06
513,100060130490328 Beauty,FACEBOOK,https://www.facebook.com/100060130490328,060 130 4903,"Pin Location: Toul Kork, Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100060130490328%2C%20Toul%20Kork%2C%20Phnom%20Penh%2C%20Cambodia,Toul Kork,1,2026-08-06 05:26:06
514,Skincareandcalm Beauty,FACEBOOK,https://www.facebook.com/Skincareandcalm,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Skincareandcalm,https://www.google.com/maps/search/?api=1&query=Skincareandcalm%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
515,100077289783208 Beauty,FACEBOOK,https://www.facebook.com/100077289783208,077 289 7832,"Pin Location: Toul Kork, Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100077289783208%2C%20Toul%20Kork%2C%20Phnom%20Penh%2C%20Cambodia,Toul Kork,1,2026-08-06 05:26:06
516,Reddyskin Beauty,FACEBOOK,https://www.facebook.com/reddyskin,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/reddyskin,https://www.google.com/maps/search/?api=1&query=Reddyskin%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
517,Thenailbarphnompenh Beauty,TIKTOK,https://www.tiktok.com/@thenailbarphnompenh,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Thenailbarphnompenh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
518,Blooming Dress2 Beauty,TIKTOK,https://www.tiktok.com/@blooming.dress2,N/A,"Pin Location: Toul Kork, Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Blooming%20Dress2%2C%20Toul%20Kork%2C%20Phnom%20Penh%2C%20Cambodia,Toul Kork,0,2026-08-06 05:26:06
519,Notecosmeticskh Beauty,FACEBOOK,https://www.facebook.com/NOTEcosmeticsKH,N/A,"132 មហាវិថី សម្ដេចសុធារស (៣), ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Notecosmeticskh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
520,Chipmongsensokoutlet Beauty,FACEBOOK,https://www.facebook.com/chipmongsensokoutlet,N/A,"Pin Location: Sensok, Phnom Penh, Cambodia",https://m.me/chipmongsensokoutlet,https://www.google.com/maps/search/?api=1&query=Chipmongsensokoutlet%2C%20Sensok%2C%20Phnom%20Penh%2C%20Cambodia,Sensok,1,2026-08-06 05:26:06
521,Lushskin Cc Beauty,FACEBOOK,https://www.facebook.com/lushskin.cc,N/A,"Pin Location: Sensok, Phnom Penh, Cambodia",https://m.me/lushskin.cc,https://www.google.com/maps/search/?api=1&query=Lushskin%20Cc%2C%20Sensok%2C%20Phnom%20Penh%2C%20Cambodia,Sensok,1,2026-08-06 05:26:06
522,Cogifactorysensok Beauty,FACEBOOK,https://www.facebook.com/cogifactorysensok,N/A,"Pin Location: Sensok, Phnom Penh, Cambodia",https://m.me/cogifactorysensok,https://www.google.com/maps/search/?api=1&query=Cogifactorysensok%2C%20Sensok%2C%20Phnom%20Penh%2C%20Cambodia,Sensok,1,2026-08-06 05:26:06
523,Prsengineeringcoltd Beauty,FACEBOOK,https://www.facebook.com/PRSengineeringCoLtd,N/A,"Pin Location: Sensok, Phnom Penh, Cambodia",https://m.me/PRSengineeringCoLtd,https://www.google.com/maps/search/?api=1&query=Prsengineeringcoltd%2C%20Sensok%2C%20Phnom%20Penh%2C%20Cambodia,Sensok,1,2026-08-06 05:26:06
524,Alinadaniya Beauty,FACEBOOK,https://www.facebook.com/Alinadaniya,N/A,"Pin Location: Sensok, Phnom Penh, Cambodia",https://m.me/Alinadaniya,https://www.google.com/maps/search/?api=1&query=Alinadaniya%2C%20Sensok%2C%20Phnom%20Penh%2C%20Cambodia,Sensok,1,2026-08-06 05:26:06
525,Whiteskinhousesensok Beauty,FACEBOOK,https://www.facebook.com/whiteskinhousesensok,N/A,"Pin Location: Sensok, Phnom Penh, Cambodia",https://m.me/whiteskinhousesensok,https://www.google.com/maps/search/?api=1&query=Whiteskinhousesensok%2C%20Sensok%2C%20Phnom%20Penh%2C%20Cambodia,Sensok,1,2026-08-06 05:26:06
526,Champagnebeautyspacambodia Beauty,FACEBOOK,https://www.facebook.com/champagnebeautyspacambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/champagnebeautyspacambodia,https://www.google.com/maps/search/?api=1&query=Champagnebeautyspacambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
527,Measratanakbeauty Beauty,FACEBOOK,https://www.facebook.com/MEASRATANAKBEAUTY,N/A,"HVXP+RH, ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Measratanakbeauty%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
528,Annacosmetic Pp Beauty,FACEBOOK,https://www.facebook.com/annacosmetic.pp,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/annacosmetic.pp,https://www.google.com/maps/search/?api=1&query=Annacosmetic%20Pp%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
529,Clarissacambodia Kh Beauty,FACEBOOK,https://www.facebook.com/ClarissaCambodia.kh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/ClarissaCambodia.kh,https://www.google.com/maps/search/?api=1&query=Clarissacambodia%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
530,Rachhit010 Beauty,FACEBOOK,https://www.facebook.com/rachhit010,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/rachhit010,https://www.google.com/maps/search/?api=1&query=Rachhit010%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
531,Keo_Sreynitstore Beauty,TIKTOK,https://www.tiktok.com/@keo_sreynitstore,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Keo_Sreynitstore%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
532,Skindessertcambodia Beauty,TIKTOK,https://www.tiktok.com/@skindessertcambodia,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Skindessertcambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
533,Kosmicbeauty Official Beauty,TIKTOK,https://www.tiktok.com/@kosmicbeauty.official,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Kosmicbeauty%20Official%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
534,Salonbyfriendsinternational Beauty,FACEBOOK,https://www.facebook.com/salonbyfriendsinternational,N/A,"វិថី ព្រះអង្គអេង (១៣), ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Salonbyfriendsinternational%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
535,Beautycorner Cambodia1 Beauty,FACEBOOK,https://www.facebook.com/BeautyCorner.Cambodia1,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/BeautyCorner.Cambodia1,https://www.google.com/maps/search/?api=1&query=Beautycorner%20Cambodia1%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
536,Beauty Corner 100054296240924 Beauty,FACEBOOK,https://www.facebook.com/p/Beauty-Corner-100054296240924,054 296 2409,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Beauty%20Corner%20100054296240924%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
537,Lenhsweetie Beauty,FACEBOOK,https://www.facebook.com/lenhsweetie,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/lenhsweetie,https://www.google.com/maps/search/?api=1&query=Lenhsweetie%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
538,Thebeautycorner168 Beauty,FACEBOOK,https://www.facebook.com/thebeautycorner168,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/thebeautycorner168,https://www.google.com/maps/search/?api=1&query=Thebeautycorner168%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
539,Beautycornerbymorea Beauty,FACEBOOK,https://www.facebook.com/BeautyCornerByMorea,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/BeautyCornerByMorea,https://www.google.com/maps/search/?api=1&query=Beautycornerbymorea%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
540,Beautycorner2726 Beauty,FACEBOOK,https://www.facebook.com/Beautycorner2726,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Beautycorner2726,https://www.google.com/maps/search/?api=1&query=Beautycorner2726%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
541,Beauty Corner 465812817206546 Beauty,FACEBOOK,https://www.facebook.com/Beauty-Corner-465812817206546,N/A,"វិថី ព្រះអង្គអេង (១៣), ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Beauty%20Corner%20465812817206546%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
542,Beautycorner Kh Beauty,FACEBOOK,https://www.facebook.com/BeautyCorner.kh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/BeautyCorner.kh,https://www.google.com/maps/search/?api=1&query=Beautycorner%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
543,Thebeauty0189 Beauty,FACEBOOK,https://www.facebook.com/TheBeauty0189,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/TheBeauty0189,https://www.google.com/maps/search/?api=1&query=Thebeauty0189%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
544,Phybeautysalon Beauty,FACEBOOK,https://www.facebook.com/phybeautysalon,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/phybeautysalon,https://www.google.com/maps/search/?api=1&query=Phybeautysalon%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
545,Narakmakeupartist Beauty,FACEBOOK,https://www.facebook.com/narakmakeupartist,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/narakmakeupartist,https://www.google.com/maps/search/?api=1&query=Narakmakeupartist%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
546,Willemspectreetiquette Beauty,TIKTOK,https://www.tiktok.com/@willemspectreetiquette,N/A,"Norodom Blvd, 41, ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Willemspectreetiquette%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
547,Foloo89 Beauty,TIKTOK,https://www.tiktok.com/@foloo89,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Foloo89%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
548,Tulipsalonnnailspa Beauty,FACEBOOK,https://www.facebook.com/tulipsalonnnailspa,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/tulipsalonnnailspa,https://www.google.com/maps/search/?api=1&query=Tulipsalonnnailspa%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
549,Denalinails Beauty,FACEBOOK,https://www.facebook.com/DenaliNails,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/DenaliNails,https://www.google.com/maps/search/?api=1&query=Denalinails%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
550,89Nailspa Beauty,FACEBOOK,https://www.facebook.com/89NailSpa,N/A,"L16, 03J&C, Phumi Krang Angkrong, Phnom Penh 12000",N/A,https://www.google.com/maps/search/?api=1&query=89Nailspa%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
551,Thenailchefbycheata Beauty,FACEBOOK,https://www.facebook.com/thenailchefbycheata,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/thenailchefbycheata,https://www.google.com/maps/search/?api=1&query=Thenailchefbycheata%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
552,Tipstoesphnompenh Beauty,FACEBOOK,https://www.facebook.com/TipsToesPhnomPenh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/TipsToesPhnomPenh,https://www.google.com/maps/search/?api=1&query=Tipstoesphnompenh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
553,Famousnailspa Beauty,FACEBOOK,https://www.facebook.com/famousnailspa,N/A,"N85 វិថី កោះពេជ្រ, ភ្នំពេញ 12301",N/A,https://www.google.com/maps/search/?api=1&query=Famousnailspa%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
554,Lotuseyelash Beauty,FACEBOOK,https://www.facebook.com/Lotuseyelash,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Lotuseyelash,https://www.google.com/maps/search/?api=1&query=Lotuseyelash%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
555,Fashionnailarts Beauty,FACEBOOK,https://www.facebook.com/fashionnailarts,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/fashionnailarts,https://www.google.com/maps/search/?api=1&query=Fashionnailarts%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
556,Mayanailandspa Beauty,FACEBOOK,https://www.facebook.com/mayanailandspa,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/mayanailandspa,https://www.google.com/maps/search/?api=1&query=Mayanailandspa%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
557,100057095364392 Beauty,FACEBOOK,https://www.facebook.com/100057095364392,057 095 3643,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100057095364392%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
558,Onecambodia Beauty,FACEBOOK,https://www.facebook.com/onecambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/onecambodia,https://www.google.com/maps/search/?api=1&query=Onecambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
559,Originalproductss Beauty,FACEBOOK,https://www.facebook.com/originalproductss,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/originalproductss,https://www.google.com/maps/search/?api=1&query=Originalproductss%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
